"level4_cod";"scientificName";"SSBS";"Best_guess_binomial";"Reference";"SSS";"Diversity_metric_type";"Study_common_taxon";"Predominant_land_use";"Use_intensity";"Km_to_nearest_edge_of_habitat";"Longitude";"Latitude";"Taxon";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species";"Higher_taxon";"Measurement";"Effort_corrected_measurement";"Invasion_status"
"CPP-WC";"Diaphorocellus biplagiatus";"SE2_2010__Gaigher 1  1";"Diaphorocellus biplagiatus";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 1";"Abundance";"Animalia";"Primary vegetation";"Minimal use";NA;18.742603;-33.947384;"Diaphorocellus biplagiatus";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Palpimanidae";"Diaphorocellus";"biplagiatus";"Arachnida";21;21;"predicts_NA"
"CPP-WC";"Diaphorocellus biplagiatus";"SE2_2010__Gaigher 1  4";"Diaphorocellus biplagiatus";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 4";"Abundance";"Animalia";"Primary vegetation";"Minimal use";NA;18.876347;-34.002218;"Diaphorocellus biplagiatus";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Palpimanidae";"Diaphorocellus";"biplagiatus";"Arachnida";2;2;"predicts_NA"
"CPP-WC";"Diaphorocellus biplagiatus";"SE2_2010__Gaigher 1  7";"Diaphorocellus biplagiatus";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 7";"Abundance";"Animalia";"Primary vegetation";"Minimal use";NA;18.858538;-33.83042;"Diaphorocellus biplagiatus";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Palpimanidae";"Diaphorocellus";"biplagiatus";"Arachnida";6;6;"predicts_NA"
"CPP-WC";"Drassodes solitarius";"SE2_2010__Gaigher 1  1";"Drassodes solitarius";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 1";"Abundance";"Animalia";"Primary vegetation";"Minimal use";NA;18.742603;-33.947384;"Drassodes solitarius";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Drassodes";"solitarius";"Arachnida";26;26;"predicts_NA"
"CPP-WC";"Drassodes solitarius";"SE2_2010__Gaigher 1  10";"Drassodes solitarius";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 10";"Abundance";"Animalia";"Plantation forest";"Light use";NA;18.7596;-33.9678;"Drassodes solitarius";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Drassodes";"solitarius";"Arachnida";31;31;"predicts_NA"
"CPP-WC";"Drassodes solitarius";"SE2_2010__Gaigher 1  2";"Drassodes solitarius";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 2";"Abundance";"Animalia";"Plantation forest";"Minimal use";NA;18.753502;-33.958166;"Drassodes solitarius";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Drassodes";"solitarius";"Arachnida";24;24;"predicts_NA"
"CPP-WC";"Drassodes solitarius";"SE2_2010__Gaigher 1  3";"Drassodes solitarius";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 3";"Abundance";"Animalia";"Plantation forest";"Light use";NA;18.745829;-33.956937;"Drassodes solitarius";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Drassodes";"solitarius";"Arachnida";47;47;"predicts_NA"
"CPP-WC";"Drassodes solitarius";"SE2_2010__Gaigher 1  4";"Drassodes solitarius";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 4";"Abundance";"Animalia";"Primary vegetation";"Minimal use";NA;18.876347;-34.002218;"Drassodes solitarius";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Drassodes";"solitarius";"Arachnida";4;4;"predicts_NA"
"CPP-WC";"Drassodes solitarius";"SE2_2010__Gaigher 1  5";"Drassodes solitarius";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 5";"Abundance";"Animalia";"Plantation forest";"Minimal use";NA;18.843979;-33.999165;"Drassodes solitarius";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Drassodes";"solitarius";"Arachnida";35;35;"predicts_NA"
"CPP-WC";"Drassodes solitarius";"SE2_2010__Gaigher 1  6";"Drassodes solitarius";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 6";"Abundance";"Animalia";"Plantation forest";"Light use";NA;18.872713;-34.003583;"Drassodes solitarius";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Drassodes";"solitarius";"Arachnida";27;27;"predicts_NA"
"CPP-WC";"Drassodes solitarius";"SE2_2010__Gaigher 1  7";"Drassodes solitarius";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 7";"Abundance";"Animalia";"Primary vegetation";"Minimal use";NA;18.858538;-33.83042;"Drassodes solitarius";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Drassodes";"solitarius";"Arachnida";21;21;"predicts_NA"
"CPP-WC";"Drassodes solitarius";"SE2_2010__Gaigher 1  8";"Drassodes solitarius";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 8";"Abundance";"Animalia";"Plantation forest";"Minimal use";NA;18.858479;-33.850634;"Drassodes solitarius";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Drassodes";"solitarius";"Arachnida";34;34;"predicts_NA"
"CPP-WC";"Drassodes solitarius";"SE2_2010__Gaigher 1  9";"Drassodes solitarius";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 9";"Abundance";"Animalia";"Plantation forest";"Light use";NA;18.869601;-33.845038;"Drassodes solitarius";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Drassodes";"solitarius";"Arachnida";15;15;"predicts_NA"
"CPP-WC";"Pardosa crassipalpis";"SE2_2010__Gaigher 1  1";"Pardosa crassipalpis";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 1";"Abundance";"Animalia";"Primary vegetation";"Minimal use";NA;18.742603;-33.947384;"Pardosa crassipalpis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"crassipalpis";"Arachnida";2;2;"predicts_NA"
"CPP-WC";"Pardosa crassipalpis";"SE2_2010__Gaigher 1  2";"Pardosa crassipalpis";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 2";"Abundance";"Animalia";"Plantation forest";"Minimal use";NA;18.753502;-33.958166;"Pardosa crassipalpis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"crassipalpis";"Arachnida";3;3;"predicts_NA"
"CPP-WC";"Pardosa crassipalpis";"SE2_2010__Gaigher 1  5";"Pardosa crassipalpis";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 5";"Abundance";"Animalia";"Plantation forest";"Minimal use";NA;18.843979;-33.999165;"Pardosa crassipalpis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"crassipalpis";"Arachnida";60;60;"predicts_NA"
"CPP-WC";"Pardosa crassipalpis";"SE2_2010__Gaigher 1  6";"Pardosa crassipalpis";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 6";"Abundance";"Animalia";"Plantation forest";"Light use";NA;18.872713;-34.003583;"Pardosa crassipalpis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"crassipalpis";"Arachnida";7;7;"predicts_NA"
"CPP-WC";"Pardosa crassipalpis";"SE2_2010__Gaigher 1  8";"Pardosa crassipalpis";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 8";"Abundance";"Animalia";"Plantation forest";"Minimal use";NA;18.858479;-33.850634;"Pardosa crassipalpis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Pardosa";"crassipalpis";"Arachnida";3;3;"predicts_NA"
"CPP-WC";"Scytodes testudo";"SE2_2010__Gaigher 1  1";"Scytodes testudo";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 1";"Abundance";"Animalia";"Primary vegetation";"Minimal use";NA;18.742603;-33.947384;"Scytodes testudo";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Scytodidae";"Scytodes";"testudo";"Arachnida";3;3;"predicts_NA"
"CPP-WC";"Scytodes testudo";"SE2_2010__Gaigher 1  2";"Scytodes testudo";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 2";"Abundance";"Animalia";"Plantation forest";"Minimal use";NA;18.753502;-33.958166;"Scytodes testudo";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Scytodidae";"Scytodes";"testudo";"Arachnida";1;1;"predicts_NA"
"CPP-WC";"Scytodes testudo";"SE2_2010__Gaigher 1  3";"Scytodes testudo";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 3";"Abundance";"Animalia";"Plantation forest";"Light use";NA;18.745829;-33.956937;"Scytodes testudo";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Scytodidae";"Scytodes";"testudo";"Arachnida";1;1;"predicts_NA"
"CPP-WC";"Scytodes testudo";"SE2_2010__Gaigher 1  8";"Scytodes testudo";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 8";"Abundance";"Animalia";"Plantation forest";"Minimal use";NA;18.858479;-33.850634;"Scytodes testudo";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Scytodidae";"Scytodes";"testudo";"Arachnida";1;1;"predicts_NA"
"CPP-WC";"Scytodes testudo";"SE2_2010__Gaigher 1  9";"Scytodes testudo";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 9";"Abundance";"Animalia";"Plantation forest";"Light use";NA;18.869601;-33.845038;"Scytodes testudo";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Scytodidae";"Scytodes";"testudo";"Arachnida";1;1;"predicts_NA"
"CPP-WC";"Setaphis subtilis";"SE2_2010__Gaigher 1  1";"Setaphis subtilis";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 1";"Abundance";"Animalia";"Primary vegetation";"Minimal use";NA;18.742603;-33.947384;"Setaphis subtilis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Setaphis";"subtilis";"Arachnida";4;4;"predicts_NA"
"CPP-WC";"Setaphis subtilis";"SE2_2010__Gaigher 1  3";"Setaphis subtilis";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 3";"Abundance";"Animalia";"Plantation forest";"Light use";NA;18.745829;-33.956937;"Setaphis subtilis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Setaphis";"subtilis";"Arachnida";3;3;"predicts_NA"
"CPP-WC";"Steatoda capensis";"SE2_2010__Gaigher 1  10";"Steatoda capensis";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 10";"Abundance";"Animalia";"Plantation forest";"Light use";NA;18.7596;-33.9678;"Steatoda capensis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Theridiidae";"Steatoda";"capensis";"Arachnida";1;1;"predicts_NA"
"CPP-WC";"Steatoda capensis";"SE2_2010__Gaigher 1  6";"Steatoda capensis";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 6";"Abundance";"Animalia";"Plantation forest";"Light use";NA;18.872713;-34.003583;"Steatoda capensis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Theridiidae";"Steatoda";"capensis";"Arachnida";1;1;"predicts_NA"
"CPP-WC";"Steatoda capensis";"SE2_2010__Gaigher 1  7";"Steatoda capensis";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 7";"Abundance";"Animalia";"Primary vegetation";"Minimal use";NA;18.858538;-33.83042;"Steatoda capensis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Theridiidae";"Steatoda";"capensis";"Arachnida";1;1;"predicts_NA"
"CPP-WC";"Trachyzelotes jaxartensis";"SE2_2010__Gaigher 1  1";"Trachyzelotes jaxartensis";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 1";"Abundance";"Animalia";"Primary vegetation";"Minimal use";NA;18.742603;-33.947384;"Trachyzelotes jaxartensis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Trachyzelotes";"jaxartensis";"Arachnida";36;36;"predicts_invasive"
"CPP-WC";"Trachyzelotes jaxartensis";"SE2_2010__Gaigher 1  10";"Trachyzelotes jaxartensis";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 10";"Abundance";"Animalia";"Plantation forest";"Light use";NA;18.7596;-33.9678;"Trachyzelotes jaxartensis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Trachyzelotes";"jaxartensis";"Arachnida";11;11;"predicts_invasive"
"CPP-WC";"Trachyzelotes jaxartensis";"SE2_2010__Gaigher 1  2";"Trachyzelotes jaxartensis";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 2";"Abundance";"Animalia";"Plantation forest";"Minimal use";NA;18.753502;-33.958166;"Trachyzelotes jaxartensis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Trachyzelotes";"jaxartensis";"Arachnida";30;30;"predicts_invasive"
"CPP-WC";"Trachyzelotes jaxartensis";"SE2_2010__Gaigher 1  3";"Trachyzelotes jaxartensis";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 3";"Abundance";"Animalia";"Plantation forest";"Light use";NA;18.745829;-33.956937;"Trachyzelotes jaxartensis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Trachyzelotes";"jaxartensis";"Arachnida";27;27;"predicts_invasive"
"CPP-WC";"Trachyzelotes jaxartensis";"SE2_2010__Gaigher 1  4";"Trachyzelotes jaxartensis";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 4";"Abundance";"Animalia";"Primary vegetation";"Minimal use";NA;18.876347;-34.002218;"Trachyzelotes jaxartensis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Trachyzelotes";"jaxartensis";"Arachnida";19;19;"predicts_invasive"
"CPP-WC";"Trachyzelotes jaxartensis";"SE2_2010__Gaigher 1  5";"Trachyzelotes jaxartensis";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 5";"Abundance";"Animalia";"Plantation forest";"Minimal use";NA;18.843979;-33.999165;"Trachyzelotes jaxartensis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Trachyzelotes";"jaxartensis";"Arachnida";10;10;"predicts_invasive"
"CPP-WC";"Trachyzelotes jaxartensis";"SE2_2010__Gaigher 1  6";"Trachyzelotes jaxartensis";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 6";"Abundance";"Animalia";"Plantation forest";"Light use";NA;18.872713;-34.003583;"Trachyzelotes jaxartensis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Trachyzelotes";"jaxartensis";"Arachnida";9;9;"predicts_invasive"
"CPP-WC";"Trachyzelotes jaxartensis";"SE2_2010__Gaigher 1  7";"Trachyzelotes jaxartensis";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 7";"Abundance";"Animalia";"Primary vegetation";"Minimal use";NA;18.858538;-33.83042;"Trachyzelotes jaxartensis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Trachyzelotes";"jaxartensis";"Arachnida";34;34;"predicts_invasive"
"CPP-WC";"Trachyzelotes jaxartensis";"SE2_2010__Gaigher 1  8";"Trachyzelotes jaxartensis";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 8";"Abundance";"Animalia";"Plantation forest";"Minimal use";NA;18.858479;-33.850634;"Trachyzelotes jaxartensis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Trachyzelotes";"jaxartensis";"Arachnida";39;39;"predicts_invasive"
"CPP-WC";"Trachyzelotes jaxartensis";"SE2_2010__Gaigher 1  9";"Trachyzelotes jaxartensis";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 9";"Abundance";"Animalia";"Plantation forest";"Light use";NA;18.869601;-33.845038;"Trachyzelotes jaxartensis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Trachyzelotes";"jaxartensis";"Arachnida";15;15;"predicts_invasive"
"CPP-WC";"Upognampa parvipalpa";"SE2_2010__Gaigher 1  2";"Upognampa parvipalpa";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 2";"Abundance";"Animalia";"Plantation forest";"Minimal use";NA;18.753502;-33.958166;"Araneae";"Animalia";"Arthropoda";"Arachnida";"Araneae";NA;NA;NA;"Arachnida";4;4;"predicts_NA"
"CPP-WC";"Upognampa parvipalpa";"SE2_2010__Gaigher 1  7";"Upognampa parvipalpa";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 7";"Abundance";"Animalia";"Primary vegetation";"Minimal use";NA;18.858538;-33.83042;"Araneae";"Animalia";"Arthropoda";"Arachnida";"Araneae";NA;NA;NA;"Arachnida";1;1;"predicts_NA"
"CPP-WC";"Xysticus subjugalis";"SE2_2010__Gaigher 1  1";"Xysticus subjugalis";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 1";"Abundance";"Animalia";"Primary vegetation";"Minimal use";NA;18.742603;-33.947384;"Xysticus subjugalis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Thomisidae";"Xysticus";"subjugalis";"Arachnida";1;1;"predicts_NA"
"CPP-WC";"Xysticus subjugalis";"SE2_2010__Gaigher 1  2";"Xysticus subjugalis";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 2";"Abundance";"Animalia";"Plantation forest";"Minimal use";NA;18.753502;-33.958166;"Xysticus subjugalis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Thomisidae";"Xysticus";"subjugalis";"Arachnida";1;1;"predicts_NA"
"CPP-WC";"Xysticus subjugalis";"SE2_2010__Gaigher 1  4";"Xysticus subjugalis";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 4";"Abundance";"Animalia";"Primary vegetation";"Minimal use";NA;18.876347;-34.002218;"Xysticus subjugalis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Thomisidae";"Xysticus";"subjugalis";"Arachnida";3;3;"predicts_NA"
"CPP-WC";"Xysticus subjugalis";"SE2_2010__Gaigher 1  5";"Xysticus subjugalis";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 5";"Abundance";"Animalia";"Plantation forest";"Minimal use";NA;18.843979;-33.999165;"Xysticus subjugalis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Thomisidae";"Xysticus";"subjugalis";"Arachnida";1;1;"predicts_NA"
"CPP-WC";"Xysticus subjugalis";"SE2_2010__Gaigher 1  6";"Xysticus subjugalis";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 6";"Abundance";"Animalia";"Plantation forest";"Light use";NA;18.872713;-34.003583;"Xysticus subjugalis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Thomisidae";"Xysticus";"subjugalis";"Arachnida";1;1;"predicts_NA"
"CPP-WC";"Xysticus subjugalis";"SE2_2010__Gaigher 1  7";"Xysticus subjugalis";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 7";"Abundance";"Animalia";"Primary vegetation";"Minimal use";NA;18.858538;-33.83042;"Xysticus subjugalis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Thomisidae";"Xysticus";"subjugalis";"Arachnida";4;4;"predicts_NA"
"CPP-WC";"Zelotes fuligineus";"SE2_2010__Gaigher 1  1";"Zelotes fuligineus";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 1";"Abundance";"Animalia";"Primary vegetation";"Minimal use";NA;18.742603;-33.947384;"Zelotes fuligineus";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Zelotes";"fuligineus";"Arachnida";9;9;"predicts_NA"
"CPP-WC";"Zelotes fuligineus";"SE2_2010__Gaigher 1  10";"Zelotes fuligineus";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 10";"Abundance";"Animalia";"Plantation forest";"Light use";NA;18.7596;-33.9678;"Zelotes fuligineus";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Zelotes";"fuligineus";"Arachnida";1;1;"predicts_NA"
"CPP-WC";"Zelotes fuligineus";"SE2_2010__Gaigher 1  2";"Zelotes fuligineus";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 2";"Abundance";"Animalia";"Plantation forest";"Minimal use";NA;18.753502;-33.958166;"Zelotes fuligineus";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Zelotes";"fuligineus";"Arachnida";4;4;"predicts_NA"
"CPP-WC";"Zelotes fuligineus";"SE2_2010__Gaigher 1  3";"Zelotes fuligineus";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 3";"Abundance";"Animalia";"Plantation forest";"Light use";NA;18.745829;-33.956937;"Zelotes fuligineus";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Zelotes";"fuligineus";"Arachnida";3;3;"predicts_NA"
"CPP-WC";"Zelotes fuligineus";"SE2_2010__Gaigher 1  5";"Zelotes fuligineus";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 5";"Abundance";"Animalia";"Plantation forest";"Minimal use";NA;18.843979;-33.999165;"Zelotes fuligineus";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Zelotes";"fuligineus";"Arachnida";4;4;"predicts_NA"
"CPP-WC";"Zelotes fuligineus";"SE2_2010__Gaigher 1  9";"Zelotes fuligineus";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 9";"Abundance";"Animalia";"Plantation forest";"Light use";NA;18.869601;-33.845038;"Zelotes fuligineus";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Zelotes";"fuligineus";"Arachnida";1;1;"predicts_NA"
"CPP-WC";"Zelotes oneili";"SE2_2010__Gaigher 1  1";"Zelotes oneili";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 1";"Abundance";"Animalia";"Primary vegetation";"Minimal use";NA;18.742603;-33.947384;"Zelotes";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Zelotes";NA;"Arachnida";1;1;"predicts_NA"
"CPP-WC";"Zelotes oneili";"SE2_2010__Gaigher 1  10";"Zelotes oneili";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 10";"Abundance";"Animalia";"Plantation forest";"Light use";NA;18.7596;-33.9678;"Zelotes";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Zelotes";NA;"Arachnida";8;8;"predicts_NA"
"CPP-WC";"Zelotes oneili";"SE2_2010__Gaigher 1  2";"Zelotes oneili";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 2";"Abundance";"Animalia";"Plantation forest";"Minimal use";NA;18.753502;-33.958166;"Zelotes";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Zelotes";NA;"Arachnida";8;8;"predicts_NA"
"CPP-WC";"Zelotes oneili";"SE2_2010__Gaigher 1  3";"Zelotes oneili";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 3";"Abundance";"Animalia";"Plantation forest";"Light use";NA;18.745829;-33.956937;"Zelotes";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Zelotes";NA;"Arachnida";1;1;"predicts_NA"
"CPP-WC";"Zelotes oneili";"SE2_2010__Gaigher 1  4";"Zelotes oneili";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 4";"Abundance";"Animalia";"Primary vegetation";"Minimal use";NA;18.876347;-34.002218;"Zelotes";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Zelotes";NA;"Arachnida";2;2;"predicts_NA"
"CPP-WC";"Zelotes oneili";"SE2_2010__Gaigher 1  5";"Zelotes oneili";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 5";"Abundance";"Animalia";"Plantation forest";"Minimal use";NA;18.843979;-33.999165;"Zelotes";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Zelotes";NA;"Arachnida";14;14;"predicts_NA"
"CPP-WC";"Zelotes oneili";"SE2_2010__Gaigher 1  6";"Zelotes oneili";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 6";"Abundance";"Animalia";"Plantation forest";"Light use";NA;18.872713;-34.003583;"Zelotes";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Zelotes";NA;"Arachnida";9;9;"predicts_NA"
"CPP-WC";"Zelotes oneili";"SE2_2010__Gaigher 1  7";"Zelotes oneili";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 7";"Abundance";"Animalia";"Primary vegetation";"Minimal use";NA;18.858538;-33.83042;"Zelotes";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Zelotes";NA;"Arachnida";1;1;"predicts_NA"
"CPP-WC";"Zelotes oneili";"SE2_2010__Gaigher 1  8";"Zelotes oneili";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 8";"Abundance";"Animalia";"Plantation forest";"Minimal use";NA;18.858479;-33.850634;"Zelotes";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Zelotes";NA;"Arachnida";4;4;"predicts_NA"
"CPP-WC";"Zelotes oneili";"SE2_2010__Gaigher 1  9";"Zelotes oneili";"Gaigher and Samways 2010";"SE2_2010__Gaigher 1 9";"Abundance";"Animalia";"Plantation forest";"Light use";NA;18.869601;-33.845038;"Zelotes";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Gnaphosidae";"Zelotes";NA;"Arachnida";2;2;"predicts_NA"
"CZE-CZ";"Agroeca brunnea";"AD1_2008__Billeter 16 C-BRO 1";"Agroeca brunnea";"Billeter et al. 2008";"AD1_2008__Billeter 16 1";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;16.356389;50.534444;"Agroeca brunnea";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Liocranidae";"Agroeca";"brunnea";"Arachnida";1;1;"predicts_NA"
"CZE-CZ";"Agroeca brunnea";"AD1_2008__Billeter 16 C-BRO 10";"Agroeca brunnea";"Billeter et al. 2008";"AD1_2008__Billeter 16 10";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;16.356389;50.534444;"Agroeca brunnea";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Liocranidae";"Agroeca";"brunnea";"Arachnida";3;3;"predicts_NA"
"CZE-CZ";"Agroeca brunnea";"AD1_2008__Billeter 16 C-BRO 9";"Agroeca brunnea";"Billeter et al. 2008";"AD1_2008__Billeter 16 9";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;16.356389;50.534444;"Agroeca brunnea";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Liocranidae";"Agroeca";"brunnea";"Arachnida";1;1;"predicts_NA"
"CZE-CZ";"Agroeca brunnea";"AD1_2008__Billeter 16 C-VER 17";"Agroeca brunnea";"Billeter et al. 2008";"AD1_2008__Billeter 16 17";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;14.276667;50.686944;"Agroeca brunnea";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Liocranidae";"Agroeca";"brunnea";"Arachnida";1;1;"predicts_NA"
"CZE-CZ";"Agroeca brunnea";"AD1_2008__Billeter 16 C-VER 19";"Agroeca brunnea";"Billeter et al. 2008";"AD1_2008__Billeter 16 19";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;14.276667;50.686944;"Agroeca brunnea";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Liocranidae";"Agroeca";"brunnea";"Arachnida";1;1;"predicts_NA"
